MJD;Year;Month;Day;Type;X;sigma_X;Y;sigma_Y;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
37834;1962;06;19;;0.098846;0.030000;0.132946;0.030000;;-0.0139104;0.0020000;0.0004270;0.0014000;;0.062357;0.012000;0.002341;0.002000;;;;
37835;1962;06;20;;0.098846;0.030000;0.131246;0.030000;;-0.0132284;0.0020000;0.0004600;0.0014000;;0.062283;0.012000;0.002370;0.002000;;;;
37836;1962;06;21;;0.098947;0.030000;0.129547;0.030000;;-0.0126115;0.0020000;0.0005550;0.0014000;;0.062102;0.012000;0.002511;0.002000;;;;
37837;1962;06;22;;0.098947;0.030000;0.127947;0.030000;;-0.0121126;0.0020000;0.0007010;0.0014000;;0.061938;0.012000;0.002636;0.002000;;;;
37838;1962;06;23;;0.098947;0.030000;0.126347;0.030000;;-0.0117647;0.0020000;0.0008510;0.0014000;;0.061917;0.012000;0.002676;0.002000;;;;
37839;1962;06;24;;0.098947;0.030000;0.124847;0.030000;;-0.0115558;0.0020000;0.0009710;0.0014000;;0.062054;0.012000;0.002670;0.002000;;;;
37840;1962;06;25;;0.098948;0.030000;0.123348;0.030000;;-0.0114269;0.0020000;0.0010290;0.0014000;;0.062196;0.012000;0.002699;0.002000;;;;
37841;1962;06;26;;0.098948;0.030000;0.121948;0.030000;;-0.0113290;0.0020000;0.0010110;0.0014000;;0.062105;0.012000;0.002764;0.002000;;;;
37842;1962;06;27;;0.098848;0.030000;0.120548;0.030000;;-0.0111831;0.0020000;0.0009250;0.0014000;;0.061651;0.012000;0.002779;0.002000;;;;
37843;1962;06;28;;0.098849;0.030000;0.119249;0.030000;;-0.0109102;0.0020000;0.0007720;0.0014000;;0.060949;0.012000;0.002679;0.002000;;;;
37844;1962;06;29;;0.098749;0.030000;0.117949;0.030000;;-0.0104783;0.0020000;0.0006120;0.0014000;;0.060305;0.012000;0.002497;0.002000;;;;
37845;1962;06;30;;0.098649;0.030000;0.116749;0.030000;;-0.0098784;0.0020000;0.0004530;0.0014000;;0.059999;0.012000;0.002335;0.002000;;;;
37846;1962;07;01;;0.098549;0.030000;0.115549;0.030000;;-0.0091475;0.0020000;0.0003450;0.0014000;;0.060085;0.012000;0.002262;0.002000;;;;
37847;1962;07;02;;0.098450;0.030000;0.114450;0.030000;;-0.0083366;0.0020000;0.0002820;0.0014000;;0.060378;0.012000;0.002261;0.002000;;;;
37848;1962;07;03;;0.098350;0.030000;0.113350;0.030000;;-0.0074917;0.0020000;0.0002860;0.0014000;;0.060633;0.012000;0.002278;0.002000;;;;
37849;1962;07;04;;0.098150;0.030000;0.112350;0.030000;;-0.0066738;0.0020000;0.0003340;0.0014000;;0.060712;0.012000;0.002287;0.002000;;;;
37850;1962;07;05;;0.097951;0.030000;0.111351;0.030000;;-0.0059299;0.0020000;0.0004210;0.0014000;;0.060592;0.012000;0.002302;0.002000;;;;
37851;1962;07;06;;0.097651;0.030000;0.110351;0.030000;;-0.0052700;0.0020000;0.0005110;0.0014000;;0.060304;0.012000;0.002323;0.002000;;;;
37852;1962;07;07;;0.097351;0.030000;0.109351;0.030000;;-0.0046921;0.0020000;0.0006000;0.0014000;;0.059927;0.012000;0.002312;0.002000;;;;
37853;1962;07;08;;0.097051;0.030000;0.108451;0.030000;;-0.0042052;0.0020000;0.0006730;0.0014000;;0.059604;0.012000;0.002248;0.002000;;;;
37854;1962;07;09;;0.096752;0.030000;0.107552;0.030000;;-0.0037803;0.0020000;0.0007220;0.0014000;;0.059426;0.012000;0.002172;0.002000;;;;
37855;1962;07;10;;0.096352;0.030000;0.106652;0.030000;;-0.0033884;0.0020000;0.0007390;0.0014000;;0.059306;0.012000;0.002175;0.002000;;;;
37856;1962;07;11;;0.095952;0.030000;0.105852;0.030000;;-0.0029995;0.0020000;0.0007280;0.0014000;;0.059021;0.012000;0.002326;0.002000;;;;
37857;1962;07;12;;0.095552;0.030000;0.104952;0.030000;;-0.0025956;0.0020000;0.0006910;0.0014000;;0.058481;0.012000;0.002607;0.002000;;;;
37858;1962;07;13;;0.095053;0.030000;0.104153;0.030000;;-0.0021357;0.0020000;0.0006370;0.0014000;;0.057874;0.012000;0.002909;0.002000;;;;
37859;1962;07;14;;0.094553;0.030000;0.103253;0.030000;;-0.0016268;0.0020000;0.0005850;0.0014000;;0.057491;0.012000;0.003084;0.002000;;;;
37860;1962;07;15;;0.094053;0.030000;0.102353;0.030000;;-0.0010599;0.0020000;0.0005340;0.0014000;;0.057429;0.012000;0.003036;0.002000;;;;
37861;1962;07;16;;0.093454;0.030000;0.101554;0.030000;;-0.0004580;0.0020000;0.0005200;0.0014000;;0.057532;0.012000;0.002800;0.002000;;;;
37862;1962;07;17;;0.092854;0.030000;0.100654;0.030000;;0.0001199;0.0020000;0.0005750;0.0014000;;0.057626;0.012000;0.002550;0.002000;;;;
37863;1962;07;18;;0.092254;0.030000;0.099754;0.030000;;0.0006178;0.0020000;0.0006900;0.0014000;;0.057673;0.012000;0.002478;0.002000;;;;
37864;1962;07;19;;0.091654;0.030000;0.098854;0.030000;;0.0009717;0.0020000;0.0008700;0.0014000;;0.057686;0.012000;0.002627;0.002000;;;;
37865;1962;07;20;;0.090955;0.030000;0.097855;0.030000;;0.0011216;0.0020000;0.0010680;0.0014000;;0.057615;0.012000;0.002842;0.002000;;;;
37866;1962;07;21;;0.090255;0.030000;0.096855;0.030000;;0.0010945;0.0020000;0.0012270;0.0014000;;0.057417;0.012000;0.002927;0.002000;;;;
37867;1962;07;22;;0.089455;0.030000;0.095855;0.030000;;0.0009414;0.0020000;0.0013160;0.0014000;;0.057170;0.012000;0.002837;0.002000;;;;
37868;1962;07;23;;0.088755;0.030000;0.094855;0.030000;;0.0007423;0.0020000;0.0013170;0.0014000;;0.057008;0.012000;0.002684;0.002000;;;;
37869;1962;07;24;;0.087956;0.030000;0.093756;0.030000;;0.0005942;0.0020000;0.0012260;0.0014000;;0.056953;0.012000;0.002580;0.002000;;;;
37870;1962;07;25;;0.087156;0.030000;0.092656;0.030000;;0.0005491;0.0020000;0.0010870;0.0014000;;0.056859;0.012000;0.002531;0.002000;;;;
37871;1962;07;26;;0.086356;0.030000;0.091556;0.030000;;0.0006690;0.0020000;0.0009120;0.0014000;;0.056576;0.012000;0.002484;0.002000;;;;
37872;1962;07;27;;0.085457;0.030000;0.090357;0.030000;;0.0009619;0.0020000;0.0007560;0.0014000;;0.056147;0.012000;0.002410;0.002000;;;;
37873;1962;07;28;;0.084657;0.030000;0.089157;0.030000;;0.0013938;0.0020000;0.0006280;0.0014000;;0.055814;0.012000;0.002318;0.002000;;;;
37874;1962;07;29;;0.083757;0.030000;0.087957;0.030000;;0.0019367;0.0020000;0.0005540;0.0014000;;0.055781;0.012000;0.002220;0.002000;;;;
37875;1962;07;30;;0.082857;0.030000;0.086657;0.030000;;0.0025156;0.0020000;0.0005370;0.0014000;;0.056021;0.012000;0.002135;0.002000;;;;
37876;1962;07;31;;0.081858;0.030000;0.085358;0.030000;;0.0030976;0.0020000;0.0005670;0.0014000;;0.056337;0.012000;0.002106;0.002000;;;;
37877;1962;08;01;;0.080958;0.030000;0.084058;0.030000;;0.0036315;0.0020000;0.0006200;0.0014000;;0.056544;0.012000;0.002185;0.002000;;;;
37878;1962;08;02;;0.079958;0.030000;0.082658;0.030000;;0.0040924;0.0020000;0.0006880;0.0014000;;0.056551;0.012000;0.002363;0.002000;;;;
37879;1962;08;03;;0.079058;0.030000;0.081358;0.030000;;0.0044943;0.0020000;0.0007580;0.0014000;;0.056333;0.012000;0.002542;0.002000;;;;
37880;1962;08;04;;0.078059;0.030000;0.079959;0.030000;;0.0048302;0.0020000;0.0008160;0.0014000;;0.055957;0.012000;0.002604;0.002000;;;;
37881;1962;08;05;;0.076959;0.030000;0.078559;0.030000;;0.0051201;0.0020000;0.0008500;0.0014000;;0.055628;0.012000;0.002527;0.002000;;;;
37882;1962;08;06;;0.075959;0.030000;0.077159;0.030000;;0.0053910;0.0020000;0.0008440;0.0014000;;0.055544;0.012000;0.002407;0.002000;;;;
37883;1962;08;07;;0.074860;0.030000;0.075760;0.030000;;0.0056829;0.0020000;0.0008160;0.0014000;;0.055641;0.012000;0.002361;0.002000;;;;
37884;1962;08;08;;0.073860;0.030000;0.074360;0.030000;;0.0060068;0.0020000;0.0007530;0.0014000;;0.055578;0.012000;0.002426;0.002000;;;;
37885;1962;08;09;;0.072660;0.030000;0.072960;0.030000;;0.0064237;0.0020000;0.0006720;0.0014000;;0.055109;0.012000;0.002563;0.002000;;;;
37886;1962;08;10;;0.071560;0.030000;0.071460;0.030000;;0.0069146;0.0020000;0.0005950;0.0014000;;0.054426;0.012000;0.002715;0.002000;;;;
37887;1962;08;11;;0.070361;0.030000;0.070061;0.030000;;0.0074805;0.0020000;0.0005250;0.0014000;;0.053971;0.012000;0.002833;0.002000;;;;
37888;1962;08;12;;0.069261;0.030000;0.068661;0.030000;;0.0081054;0.0020000;0.0004810;0.0014000;;0.053924;0.012000;0.002844;0.002000;;;;
37889;1962;08;13;;0.067961;0.030000;0.067261;0.030000;;0.0087413;0.0020000;0.0004970;0.0014000;;0.054073;0.012000;0.002690;0.002000;;;;
37890;1962;08;14;;0.066761;0.030000;0.065861;0.030000;;0.0093282;0.0020000;0.0005820;0.0014000;;0.054183;0.012000;0.002440;0.002000;;;;
37891;1962;08;15;;0.065462;0.030000;0.064462;0.030000;;0.0098031;0.0020000;0.0007370;0.0014000;;0.054273;0.012000;0.002302;0.002000;;;;
37892;1962;08;16;;0.064162;0.030000;0.063162;0.030000;;0.0100980;0.0020000;0.0009260;0.0014000;;0.054414;0.012000;0.002421;0.002000;;;;
37893;1962;08;17;;0.062762;0.030000;0.061762;0.030000;;0.0101939;0.0020000;0.0011160;0.0014000;;0.054493;0.012000;0.002688;0.002000;;;;
37894;1962;08;18;;0.061463;0.030000;0.060463;0.030000;;0.0101269;0.0020000;0.0012330;0.0014000;;0.054328;0.012000;0.002854;0.002000;;;;
37895;1962;08;19;;0.060063;0.030000;0.059163;0.030000;;0.0099918;0.0020000;0.0012600;0.0014000;;0.053929;0.012000;0.002820;0.002000;;;;
37896;1962;08;20;;0.058563;0.030000;0.057863;0.030000;;0.0098937;0.0020000;0.0011800;0.0014000;;0.053514;0.012000;0.002705;0.002000;;;;
37897;1962;08;21;;0.057063;0.030000;0.056663;0.030000;;0.0099086;0.0020000;0.0010290;0.0014000;;0.053304;0.012000;0.002629;0.002000;;;;
37898;1962;08;22;;0.055564;0.030000;0.055464;0.030000;;0.0100875;0.0020000;0.0008410;0.0014000;;0.053339;0.012000;0.002573;0.002000;;;;
37899;1962;08;23;;0.054064;0.030000;0.054264;0.030000;;0.0104634;0.0020000;0.0006700;0.0014000;;0.053451;0.012000;0.002472;0.002000;;;;
37900;1962;08;24;;0.052464;0.030000;0.053164;0.030000;;0.0109733;0.0020000;0.0005490;0.0014000;;0.053430;0.012000;0.002340;0.002000;;;;
37901;1962;08;25;;0.050864;0.030000;0.052164;0.030000;;0.0115962;0.0020000;0.0004750;0.0014000;;0.053265;0.012000;0.002236;0.002000;;;;
37902;1962;08;26;;0.049265;0.030000;0.051065;0.030000;;0.0122621;0.0020000;0.0004630;0.0014000;;0.053156;0.012000;0.002171;0.002000;;;;
37903;1962;08;27;;0.047565;0.030000;0.050165;0.030000;;0.0128930;0.0020000;0.0005130;0.0014000;;0.053280;0.012000;0.002122;0.002000;;;;
37904;1962;08;28;;0.045965;0.030000;0.049265;0.030000;;0.0134739;0.0020000;0.0006000;0.0014000;;0.053600;0.012000;0.002123;0.002000;;;;
37905;1962;08;29;;0.044166;0.030000;0.048366;0.030000;;0.0139448;0.0020000;0.0007080;0.0014000;;0.053929;0.012000;0.002262;0.002000;;;;
37906;1962;08;30;;0.042466;0.030000;0.047566;0.030000;;0.0143057;0.0020000;0.0008200;0.0014000;;0.054101;0.012000;0.002560;0.002000;;;;
37907;1962;08;31;;0.040666;0.030000;0.046866;0.030000;;0.0145486;0.0020000;0.0009310;0.0014000;;0.054058;0.012000;0.002886;0.002000;;;;
37908;1962;09;01;;0.038866;0.030000;0.046166;0.030000;;0.0147006;0.0020000;0.0010110;0.0014000;;0.053876;0.012000;0.003051;0.002000;;;;
37909;1962;09;02;;0.037067;0.030000;0.045567;0.030000;;0.0147765;0.0020000;0.0010810;0.0014000;;0.053751;0.012000;0.002996;0.002000;;;;
37910;1962;09;03;;0.035267;0.030000;0.044967;0.030000;;0.0147984;0.0020000;0.0011180;0.0014000;;0.053866;0.012000;0.002845;0.002000;;;;
37911;1962;09;04;;0.033467;0.030000;0.044467;0.030000;;0.0148003;0.0020000;0.0011150;0.0014000;;0.054168;0.012000;0.002745;0.002000;;;;
37912;1962;09;05;;0.031567;0.030000;0.044067;0.030000;;0.0148262;0.0020000;0.0010910;0.0014000;;0.054321;0.012000;0.002722;0.002000;;;;
37913;1962;09;06;;0.029668;0.030000;0.043668;0.030000;;0.0148711;0.0020000;0.0010590;0.0014000;;0.054032;0.012000;0.002707;0.002000;;;;
37914;1962;09;07;;0.027768;0.030000;0.043368;0.030000;;0.0149550;0.0020000;0.0010340;0.0014000;;0.053435;0.012000;0.002668;0.002000;;;;
37915;1962;09;08;;0.025868;0.030000;0.043168;0.030000;;0.0150359;0.0020000;0.0010310;0.0014000;;0.052995;0.012000;0.002660;0.002000;;;;
37916;1962;09;09;;0.023869;0.030000;0.042969;0.030000;;0.0151198;0.0020000;0.0010580;0.0014000;;0.052975;0.012000;0.002702;0.002000;;;;
37917;1962;09;10;;0.021969;0.030000;0.042869;0.030000;;0.0151477;0.0020000;0.0011370;0.0014000;;0.053184;0.012000;0.002712;0.002000;;;;
37918;1962;09;11;;0.019969;0.030000;0.042769;0.030000;;0.0150616;0.0020000;0.0012880;0.0014000;;0.053348;0.012000;0.002635;0.002000;;;;
37919;1962;09;12;;0.017969;0.030000;0.042769;0.030000;;0.0147995;0.0020000;0.0014940;0.0014000;;0.053463;0.012000;0.002591;0.002000;;;;
37920;1962;09;13;;0.015970;0.030000;0.042770;0.030000;;0.0143155;0.0020000;0.0017150;0.0014000;;0.053635;0.012000;0.002743;0.002000;;;;
37921;1962;09;14;;0.013970;0.030000;0.042870;0.030000;;0.0136304;0.0020000;0.0019040;0.0014000;;0.053781;0.012000;0.003030;0.002000;;;;
37922;1962;09;15;;0.011970;0.030000;0.043070;0.030000;;0.0127863;0.0020000;0.0020030;0.0014000;;0.053732;0.012000;0.003205;0.002000;;;;
37923;1962;09;16;;0.009870;0.030000;0.043170;0.030000;;0.0119142;0.0020000;0.0019710;0.0014000;;0.053468;0.012000;0.003179;0.002000;;;;
37924;1962;09;17;;0.007871;0.030000;0.043471;0.030000;;0.0111231;0.0020000;0.0018150;0.0014000;;0.053120;0.012000;0.003119;0.002000;;;;
37925;1962;09;18;;0.005771;0.030000;0.043671;0.030000;;0.0105470;0.0020000;0.0015880;0.0014000;;0.052857;0.012000;0.003158;0.002000;;;;
37926;1962;09;19;;0.003671;0.030000;0.043971;0.030000;;0.0101909;0.0020000;0.0013560;0.0014000;;0.052822;0.012000;0.003180;0.002000;;;;
37927;1962;09;20;;0.001572;0.030000;0.044272;0.030000;;0.0100638;0.0020000;0.0011570;0.0014000;;0.053027;0.012000;0.003018;0.002000;;;;
37928;1962;09;21;;-0.000628;0.030000;0.044672;0.030000;;0.0101057;0.0020000;0.0010200;0.0014000;;0.053266;0.012000;0.002723;0.002000;;;;
37929;1962;09;22;;-0.002728;0.030000;0.045072;0.030000;;0.0102506;0.0020000;0.0009410;0.0014000;;0.053312;0.012000;0.002501;0.002000;;;;
37930;1962;09;23;;-0.004928;0.030000;0.045472;0.030000;;0.0104526;0.0020000;0.0009240;0.0014000;;0.053215;0.012000;0.002459;0.002000;;;;
37931;1962;09;24;;-0.007127;0.030000;0.045873;0.030000;;0.0106375;0.0020000;0.0009620;0.0014000;;0.053245;0.012000;0.002536;0.002000;;;;
37932;1962;09;25;;-0.009427;0.030000;0.046373;0.030000;;0.0107694;0.0020000;0.0010260;0.0014000;;0.053544;0.012000;0.002654;0.002000;;;;
37933;1962;09;26;;-0.011627;0.030000;0.046873;0.030000;;0.0108313;0.0020000;0.0010990;0.0014000;;0.053975;0.012000;0.002840;0.002000;;;;
37934;1962;09;27;;-0.013926;0.030000;0.047374;0.030000;;0.0108222;0.0020000;0.0011660;0.0014000;;0.054310;0.012000;0.003144;0.002000;;;;
37935;1962;09;28;;-0.016226;0.030000;0.047974;0.030000;;0.0107561;0.0020000;0.0012220;0.0014000;;0.054458;0.012000;0.003493;0.002000;;;;
37936;1962;09;29;;-0.018526;0.030000;0.048474;0.030000;;0.0106380;0.0020000;0.0012500;0.0014000;;0.054494;0.012000;0.003714;0.002000;;;;
37937;1962;09;30;;-0.020926;0.030000;0.049074;0.030000;;0.0105179;0.0020000;0.0012440;0.0014000;;0.054561;0.012000;0.003713;0.002000;;;;
37938;1962;10;01;;-0.023225;0.030000;0.049675;0.030000;;0.0104208;0.0020000;0.0012050;0.0014000;;0.054764;0.012000;0.003576;0.002000;;;;
37939;1962;10;02;;-0.025625;0.030000;0.050375;0.030000;;0.0103578;0.0020000;0.0011480;0.0014000;;0.055071;0.012000;0.003456;0.002000;;;;
37940;1962;10;03;;-0.028025;0.030000;0.050975;0.030000;;0.0103797;0.0020000;0.0010770;0.0014000;;0.055287;0.012000;0.003398;0.002000;;;;
37941;1962;10;04;;-0.030425;0.030000;0.051675;0.030000;;0.0104526;0.0020000;0.0010080;0.0014000;;0.055197;0.012000;0.003333;0.002000;;;;
37942;1962;10;05;;-0.032824;0.030000;0.052376;0.030000;;0.0105955;0.0020000;0.0009700;0.0014000;;0.054828;0.012000;0.003227;0.002000;;;;
37943;1962;10;06;;-0.035224;0.030000;0.053176;0.030000;;0.0107504;0.0020000;0.0009690;0.0014000;;0.054491;0.012000;0.003153;0.002000;;;;
37944;1962;10;07;;-0.037724;0.030000;0.053976;0.030000;;0.0108803;0.0020000;0.0010300;0.0014000;;0.054461;0.012000;0.003195;0.002000;;;;
37945;1962;10;08;;-0.040123;0.030000;0.054777;0.030000;;0.0109162;0.0020000;0.0011590;0.0014000;;0.054691;0.012000;0.003324;0.002000;;;;
37946;1962;10;09;;-0.042523;0.030000;0.055577;0.030000;;0.0107901;0.0020000;0.0013550;0.0014000;;0.054966;0.012000;0.003454;0.002000;;;;
37947;1962;10;10;;-0.044923;0.030000;0.056477;0.030000;;0.0104390;0.0020000;0.0016020;0.0014000;;0.055196;0.012000;0.003604;0.002000;;;;
37948;1962;10;11;;-0.047323;0.030000;0.057377;0.030000;;0.0098240;0.0020000;0.0018640;0.0014000;;0.055402;0.012000;0.003862;0.002000;;;;
37949;1962;10;12;;-0.049722;0.030000;0.058278;0.030000;;0.0089789;0.0020000;0.0020720;0.0014000;;0.055530;0.012000;0.004158;0.002000;;;;
37950;1962;10;13;;-0.052122;0.030000;0.059278;0.030000;;0.0079758;0.0020000;0.0021750;0.0014000;;0.055517;0.012000;0.004269;0.002000;;;;
37951;1962;10;14;;-0.054422;0.030000;0.060278;0.030000;;0.0069227;0.0020000;0.0021500;0.0014000;;0.055429;0.012000;0.004131;0.002000;;;;
37952;1962;10;15;;-0.056822;0.030000;0.061378;0.030000;;0.0059606;0.0020000;0.0020100;0.0014000;;0.055361;0.012000;0.003982;0.002000;;;;
37953;1962;10;16;;-0.059121;0.030000;0.062479;0.030000;;0.0051615;0.0020000;0.0018250;0.0014000;;0.055327;0.012000;0.004039;0.002000;;;;
37954;1962;10;17;;-0.061321;0.030000;0.063579;0.030000;;0.0045484;0.0020000;0.0016460;0.0014000;;0.055359;0.012000;0.004173;0.002000;;;;
37955;1962;10;18;;-0.063521;0.030000;0.064779;0.030000;;0.0040923;0.0020000;0.0015290;0.0014000;;0.055540;0.012000;0.004100;0.002000;;;;
37956;1962;10;19;;-0.065720;0.030000;0.066080;0.030000;;0.0037263;0.0020000;0.0014640;0.0014000;;0.055811;0.012000;0.003787;0.002000;;;;
37957;1962;10;20;;-0.067920;0.030000;0.067280;0.030000;;0.0033892;0.0020000;0.0014710;0.0014000;;0.055959;0.012000;0.003496;0.002000;;;;
37958;1962;10;21;;-0.070020;0.030000;0.068680;0.030000;;0.0030171;0.0020000;0.0015220;0.0014000;;0.055922;0.012000;0.003457;0.002000;;;;
37959;1962;10;22;;-0.072020;0.030000;0.069980;0.030000;;0.0025740;0.0020000;0.0016180;0.0014000;;0.055929;0.012000;0.003644;0.002000;;;;
37960;1962;10;23;;-0.074019;0.030000;0.071381;0.030000;;0.0020369;0.0020000;0.0017190;0.0014000;;0.056190;0.012000;0.003888;0.002000;;;;
37961;1962;10;24;;-0.076019;0.030000;0.072881;0.030000;;0.0013878;0.0020000;0.0018080;0.0014000;;0.056617;0.012000;0.004105;0.002000;;;;
37962;1962;10;25;;-0.077919;0.030000;0.074381;0.030000;;0.0006657;0.0020000;0.0018810;0.0014000;;0.056970;0.012000;0.004334;0.002000;;;;
37963;1962;10;26;;-0.079819;0.030000;0.075881;0.030000;;-0.0001163;0.0020000;0.0019180;0.0014000;;0.057142;0.012000;0.004602;0.002000;;;;
37964;1962;10;27;;-0.081618;0.030000;0.077482;0.030000;;-0.0009184;0.0020000;0.0019110;0.0014000;;0.057212;0.012000;0.004832;0.002000;;;;
37965;1962;10;28;;-0.083318;0.030000;0.079082;0.030000;;-0.0016875;0.0020000;0.0018710;0.0014000;;0.057281;0.012000;0.004921;0.002000;;;;
37966;1962;10;29;;-0.085018;0.030000;0.080682;0.030000;;-0.0024096;0.0020000;0.0017990;0.0014000;;0.057377;0.012000;0.004867;0.002000;;;;
37967;1962;10;30;;-0.086717;0.030000;0.082383;0.030000;;-0.0030377;0.0020000;0.0017050;0.0014000;;0.057496;0.012000;0.004759;0.002000;;;;
37968;1962;10;31;;-0.088317;0.030000;0.084083;0.030000;;-0.0035678;0.0020000;0.0015950;0.0014000;;0.057621;0.012000;0.004671;0.002000;;;;
37969;1962;11;01;;-0.089817;0.030000;0.085783;0.030000;;-0.0039819;0.0020000;0.0014790;0.0014000;;0.057688;0.012000;0.004601;0.002000;;;;
37970;1962;11;02;;-0.091317;0.030000;0.087583;0.030000;;-0.0042959;0.0020000;0.0014060;0.0014000;;0.057620;0.012000;0.004529;0.002000;;;;
37971;1962;11;03;;-0.092816;0.030000;0.089284;0.030000;;-0.0045610;0.0020000;0.0013930;0.0014000;;0.057461;0.012000;0.004482;0.002000;;;;
37972;1962;11;04;;-0.094216;0.030000;0.091084;0.030000;;-0.0048531;0.0020000;0.0014410;0.0014000;;0.057382;0.012000;0.004515;0.002000;;;;
37973;1962;11;05;;-0.095616;0.030000;0.092884;0.030000;;-0.0052152;0.0020000;0.0015520;0.0014000;;0.057512;0.012000;0.004639;0.002000;;;;
37974;1962;11;06;;-0.096916;0.030000;0.094684;0.030000;;-0.0057163;0.0020000;0.0017170;0.0014000;;0.057815;0.012000;0.004830;0.002000;;;;
37975;1962;11;07;;-0.098215;0.030000;0.096585;0.030000;;-0.0064094;0.0020000;0.0019090;0.0014000;;0.058148;0.012000;0.005088;0.002000;;;;
37976;1962;11;08;;-0.099515;0.030000;0.098385;0.030000;;-0.0072885;0.0020000;0.0020920;0.0014000;;0.058358;0.012000;0.005413;0.002000;;;;
37977;1962;11;09;;-0.100715;0.030000;0.100285;0.030000;;-0.0083195;0.0020000;0.0022050;0.0014000;;0.058343;0.012000;0.005694;0.002000;;;;
37978;1962;11;10;;-0.101914;0.030000;0.102186;0.030000;;-0.0094216;0.0020000;0.0022200;0.0014000;;0.058142;0.012000;0.005734;0.002000;;;;
37979;1962;11;11;;-0.103114;0.030000;0.104086;0.030000;;-0.0104707;0.0020000;0.0021200;0.0014000;;0.057949;0.012000;0.005494;0.002000;;;;
37980;1962;11;12;;-0.104314;0.030000;0.105986;0.030000;;-0.0113928;0.0020000;0.0019440;0.0014000;;0.057932;0.012000;0.005227;0.002000;;;;
37981;1962;11;13;;-0.105514;0.030000;0.107886;0.030000;;-0.0120979;0.0020000;0.0017270;0.0014000;;0.058077;0.012000;0.005214;0.002000;;;;
37982;1962;11;14;;-0.106813;0.030000;0.109787;0.030000;;-0.0126060;0.0020000;0.0015360;0.0014000;;0.058288;0.012000;0.005416;0.002000;;;;
37983;1962;11;15;;-0.108013;0.030000;0.111787;0.030000;;-0.0129420;0.0020000;0.0014090;0.0014000;;0.058546;0.012000;0.005535;0.002000;;;;
37984;1962;11;16;;-0.109213;0.030000;0.113687;0.030000;;-0.0131991;0.0020000;0.0013560;0.0014000;;0.058836;0.012000;0.005404;0.002000;;;;
37985;1962;11;17;;-0.110413;0.030000;0.115687;0.030000;;-0.0134262;0.0020000;0.0013570;0.0014000;;0.059047;0.012000;0.005186;0.002000;;;;
37986;1962;11;18;;-0.111712;0.030000;0.117688;0.030000;;-0.0136873;0.0020000;0.0014110;0.0014000;;0.059111;0.012000;0.005141;0.002000;;;;
37987;1962;11;19;;-0.113012;0.030000;0.119788;0.030000;;-0.0140154;0.0020000;0.0014870;0.0014000;;0.059144;0.012000;0.005329;0.002000;;;;
37988;1962;11;20;;-0.114312;0.030000;0.121788;0.030000;;-0.0144125;0.0020000;0.0015660;0.0014000;;0.059295;0.012000;0.005596;0.002000;;;;
37989;1962;11;21;;-0.115711;0.030000;0.123889;0.030000;;-0.0148935;0.0020000;0.0016230;0.0014000;;0.059524;0.012000;0.005792;0.002000;;;;
37990;1962;11;22;;-0.117111;0.030000;0.125889;0.030000;;-0.0154206;0.0020000;0.0016670;0.0014000;;0.059664;0.012000;0.005918;0.002000;;;;
37991;1962;11;23;;-0.118511;0.030000;0.127989;0.030000;;-0.0159767;0.0020000;0.0016800;0.0014000;;0.059659;0.012000;0.006068;0.002000;;;;
37992;1962;11;24;;-0.120011;0.030000;0.130089;0.030000;;-0.0165288;0.0020000;0.0016690;0.0014000;;0.059596;0.012000;0.006272;0.002000;;;;
